Trade #,Type,Signal,Date/Time,Price USDT,Quantity,P&L USDT,P&L %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %,Cumulative P&L USDT,Cumulative P&L %
482,Exit long,Close entry(s) order LONG,2024-11-17 21:30,"90,129.9",8.395385,-4139.76,-0.54%,7695.21,1.01%,-4201.05,-0.55%,-243323.9,-0.54%
482,Entry long,LONG,2024-11-17 12:00,"90,623.0",8.395385,-4139.76,-0.54%,7695.21,1.01%,-4201.05,-0.55%,-243323.9,-0.54%
483,Exit long,SHORT,2024-11-18 19:30,"90,659.9",8.40924,5704.83,0.75%,20463.04,2.70%,-817.38,-0.11%,-237619.08,0.75%
483,Entry long,LONG,2024-11-18 07:30,"89,981.5",8.40924,5704.83,0.75%,20463.04,2.70%,-817.38,-0.11%,-237619.08,0.75%
484,Exit short,LONG,2024-11-18 23:30,"92,037.2",8.40924,-11582.05,-1.52%,10408.96,1.37%,-17155.69,-2.25%,-249201.12,-1.52%
484,Entry short,SHORT,2024-11-18 19:30,"90,659.9",8.40924,-11582.05,-1.52%,10408.96,1.37%,-17155.69,-2.25%,-249201.12,-1.52%
485,Exit long,Close entry(s) order LONG,2024-11-19 02:00,"90,427.0",8.157576,-13135.33,-1.75%,1868.09,0.25%,-15802.86,-2.10%,-262336.44,-1.75%
485,Entry long,LONG,2024-11-18 23:30,"92,037.2",8.157576,-13135.33,-1.75%,1868.09,0.25%,-15802.86,-2.10%,-262336.44,-1.75%
486,Exit short,Close entry(s) order SHORT,2024-11-22 01:00,"98,099.3",7.668426,-14602.98,-1.98%,4371,0.59%,-14648.23,-1.99%,-276939.44,-1.98%
486,Entry short,SHORT,2024-11-21 22:30,"96,195.0",7.668426,-14602.98,-1.98%,4371,0.59%,-14648.23,-1.99%,-276939.44,-1.98%
487,Exit long,Close entry(s) order LONG,2024-11-24 17:00,"98,011.0",7.361283,-1573.84,-0.22%,3247.8,0.45%,-2526.39,-0.35%,-278513.28,-0.22%
487,Entry long,LONG,2024-11-24 08:30,"98,224.8",7.361283,-1573.84,-0.22%,3247.8,0.45%,-2526.39,-0.35%,-278513.28,-0.22%
488,Exit long,Close entry(s) order LONG,2024-11-25 10:00,"97,414.3",7.388655,-1725.99,-0.24%,5776.45,0.80%,-5305.05,-0.74%,-280239.25,-0.24%
488,Entry long,LONG,2024-11-25 05:30,"97,647.9",7.388655,-1725.99,-0.24%,5776.45,0.80%,-5305.05,-0.74%,-280239.25,-0.24%
489,Exit short,LONG,2024-11-27 00:00,"94,098.4",7.598536,4751.36,0.66%,24092.68,3.35%,-4886.62,-0.68%,-275487.9,0.66%
489,Entry short,SHORT,2024-11-26 03:00,"94,723.7",7.598536,4751.36,0.66%,24092.68,3.35%,-4886.62,-0.68%,-275487.9,0.66%
490,Exit long,SHORT,2024-11-27 01:30,"92,464.5",7.699531,-12580.26,-1.74%,148.6,0.02%,-12966.01,-1.79%,-288068.16,-1.74%
490,Entry long,LONG,2024-11-27 00:00,"94,098.4",7.699531,-12580.26,-1.74%,148.6,0.02%,-12966.01,-1.79%,-288068.16,-1.74%
491,Exit short,Close entry(s) order SHORT,2024-11-27 09:30,"93,003.6",7.699515,-4150.81,-0.58%,12304.6,1.73%,-5147.13,-0.72%,-292218.97,-0.58%
491,Entry short,SHORT,2024-11-27 01:30,"92,464.5",7.699515,-4150.81,-0.58%,12304.6,1.73%,-5147.13,-0.72%,-292218.97,-0.58%
492,Exit short,Close entry(s) order SHORT,2024-11-28 12:00,"95,796.2",7.409527,-2023.54,-0.29%,952.12,0.13%,-2677.8,-0.38%,-294242.5,-0.29%
492,Entry short,SHORT,2024-11-28 11:00,"95,523.1",7.409527,-2023.54,-0.29%,952.12,0.13%,-2677.8,-0.38%,-294242.5,-0.29%
493,Exit short,Close entry(s) order SHORT,2024-11-28 21:00,"95,773.4",7.389086,-1920.42,-0.27%,6010.28,0.85%,-2575.1,-0.36%,-296162.94,-0.27%
493,Entry short,SHORT,2024-11-28 13:00,"95,513.5",7.389086,-1920.42,-0.27%,6010.28,0.85%,-2575.1,-0.36%,-296162.94,-0.27%
494,Exit short,Close entry(s) order SHORT,2024-11-29 17:00,"96,431.4",7.355372,-5451.8,-0.77%,0.74,0.00%,-6316.79,-0.90%,-301614.75,-0.77%
494,Entry short,SHORT,2024-11-29 15:00,"95,690.2",7.355372,-5451.8,-0.77%,0.74,0.00%,-6316.79,-0.90%,-301614.75,-0.77%
495,Exit short,Close entry(s) order SHORT,2024-11-30 03:30,"97,532.0",7.188783,-2750.43,-0.39%,196.97,0.03%,-2750.43,-0.39%,-304365.16,-0.39%
495,Entry short,SHORT,2024-11-30 02:30,"97,149.4",7.188783,-2750.43,-0.39%,196.97,0.03%,-2750.43,-0.39%,-304365.16,-0.39%
496,Exit short,LONG,2024-12-02 22:00,"96,374.2",7.206948,1070.95,0.15%,12228.75,1.76%,-3439.16,-0.49%,-303294.22,0.15%
496,Entry short,SHORT,2024-12-02 11:30,"96,522.8",7.206948,1070.95,0.15%,12228.75,1.76%,-3439.16,-0.49%,-303294.22,0.15%
497,Exit long,SHORT,2024-12-03 01:30,"95,564.8",7.229188,-5851.3,-0.84%,7668.72,1.10%,-14271.86,-2.05%,-309145.53,-0.84%
497,Entry long,LONG,2024-12-02 22:00,"96,374.2",7.229188,-5851.3,-0.84%,7668.72,1.10%,-14271.86,-2.05%,-309145.53,-0.84%
498,Exit short,Close entry(s) order SHORT,2024-12-03 08:00,"95,861.9",7.229173,-2147.79,-0.31%,2843.23,0.41%,-5964.79,-0.86%,-311293.3,-0.31%
498,Entry short,SHORT,2024-12-03 01:30,"95,564.8",7.229173,-2147.79,-0.31%,2843.23,0.41%,-5964.79,-0.86%,-311293.3,-0.31%
499,Exit long,SHORT,2024-12-05 23:30,"101,338.2",6.782574,-1373.47,-0.20%,20956.12,3.04%,-4124.48,-0.60%,-312666.78,-0.20%
499,Entry long,LONG,2024-12-05 10:00,"101,540.7",6.782574,-1373.47,-0.20%,20956.12,3.04%,-4124.48,-0.60%,-312666.78,-0.20%
500,Exit short,LONG,2024-12-06 08:30,"97,949.1",6.782567,22986.8,3.34%,75545.59,10.99%,-1555.24,-0.23%,-289679.97,3.34%
500,Entry short,SHORT,2024-12-05 23:30,"101,338.2",6.782567,22986.8,3.34%,75545.59,10.99%,-1555.24,-0.23%,-289679.97,3.34%
501,Exit long,SHORT,2024-12-06 17:30,"97,982.3",7.251915,240.76,0.03%,6595.62,0.93%,-5166.26,-0.73%,-289439.22,0.03%
501,Entry long,LONG,2024-12-06 08:30,"97,949.1",7.251915,240.76,0.03%,6595.62,0.93%,-5166.26,-0.73%,-289439.22,0.03%
502,Exit short,LONG,2024-12-06 21:30,"99,300.7",7.25193,-9560.94,-1.35%,3135.01,0.44%,-9938.77,-1.40%,-299000.16,-1.35%
502,Entry short,SHORT,2024-12-06 17:30,"97,982.3",7.25193,-9560.94,-1.35%,3135.01,0.44%,-9938.77,-1.40%,-299000.16,-1.35%
503,Exit long,SHORT,2024-12-07 07:00,"99,802.5",7.05935,3542.38,0.51%,18976.24,2.71%,-4796.12,-0.68%,-295457.78,0.51%
503,Entry long,LONG,2024-12-06 21:30,"99,300.7",7.05935,3542.38,0.51%,18976.24,2.71%,-4796.12,-0.68%,-295457.78,0.51%
504,Exit short,Close entry(s) order SHORT,2024-12-07 08:00,"100,339.3",7.059364,-3789.47,-0.54%,1397.75,0.20%,-4704.36,-0.67%,-299247.25,-0.54%
504,Entry short,SHORT,2024-12-07 07:00,"99,802.5",7.059364,-3789.47,-0.54%,1397.75,0.20%,-4704.36,-0.67%,-299247.25,-0.54%
505,Exit long,Close entry(s) order LONG,2024-12-07 21:00,"99,409.6",7.017625,-3133.37,-0.45%,0,0.00%,-3434.43,-0.49%,-302380.62,-0.45%
505,Entry long,LONG,2024-12-07 16:30,"99,856.1",7.017625,-3133.37,-0.45%,0,0.00%,-3434.43,-0.49%,-302380.62,-0.45%
506,Exit long,SHORT,2024-12-10 10:30,"95,994.2",7.146524,-11594.52,-1.66%,4153.56,0.60%,-14469.57,-2.07%,-313975.12,-1.66%
506,Entry long,LONG,2024-12-10 07:30,"97,616.6",7.146524,-11594.52,-1.66%,4153.56,0.60%,-14469.57,-2.07%,-313975.12,-1.66%
507,Exit short,LONG,2024-12-10 14:00,"97,485.5",7.146524,-10657.61,-1.55%,1617.26,0.24%,-11052.81,-1.61%,-324632.75,-1.55%
507,Entry short,SHORT,2024-12-10 10:30,"95,994.2",7.146524,-10657.61,-1.55%,1617.26,0.24%,-11052.81,-1.61%,-324632.75,-1.55%
508,Exit long,SHORT,2024-12-10 23:30,"95,387.6",6.927888,-14534.02,-2.15%,5785.48,0.86%,-15447.8,-2.29%,-339166.75,-2.15%
508,Entry long,LONG,2024-12-10 14:00,"97,485.5",6.927888,-14534.02,-2.15%,5785.48,0.86%,-15447.8,-2.29%,-339166.75,-2.15%
509,Exit short,LONG,2024-12-11 04:30,"96,944.9",6.927873,-10788.78,-1.63%,7773.77,1.18%,-11194.75,-1.69%,-349955.53,-1.63%
509,Entry short,SHORT,2024-12-10 23:30,"95,387.6",6.927873,-10788.78,-1.63%,7773.77,1.18%,-11194.75,-1.69%,-349955.53,-1.63%
510,Exit long,Close entry(s) order LONG,2024-12-11 08:30,"95,914.9",6.705424,-6906.59,-1.06%,1971.39,0.30%,-7613.34,-1.17%,-356862.12,-1.06%
510,Entry long,LONG,2024-12-11 04:30,"96,944.9",6.705424,-6906.59,-1.06%,1971.39,0.30%,-7613.34,-1.17%,-356862.12,-1.06%
511,Exit long,SHORT,2024-12-12 12:00,"100,669.5",6.514451,12668,1.97%,20553.74,3.20%,-2572.56,-0.40%,-344194.12,1.97%
511,Entry long,LONG,2024-12-11 21:00,"98,724.9",6.514451,12668,1.97%,20553.74,3.20%,-2572.56,-0.40%,-344194.12,1.97%
512,Exit short,Close entry(s) order SHORT,2024-12-12 16:30,"100,993.0",6.514444,-2107.42,-0.32%,2018.83,0.31%,-2950.39,-0.45%,-346301.56,-0.32%
512,Entry short,SHORT,2024-12-12 12:00,"100,669.5",6.514444,-2107.42,-0.32%,2018.83,0.31%,-2950.39,-0.45%,-346301.56,-0.32%
513,Exit short,Close entry(s) order SHORT,2024-12-15 00:00,"101,632.2",6.431191,82.32,0.01%,5582.27,0.85%,-2083.06,-0.32%,-346219.22,0.01%
513,Entry short,SHORT,2024-12-14 12:00,"101,645.0",6.431191,82.32,0.01%,5582.27,0.85%,-2083.06,-0.32%,-346219.22,0.01%
514,Exit short,Close entry(s) order SHORT,2024-12-15 18:00,"102,230.7",6.428453,-3403.87,-0.52%,1545.4,0.24%,-4609.84,-0.71%,-349623.1,-0.52%
514,Entry short,SHORT,2024-12-15 14:00,"101,701.2",6.428453,-3403.87,-0.52%,1545.4,0.24%,-4609.84,-0.71%,-349623.1,-0.52%
515,Exit long,SHORT,2024-12-16 17:30,"104,386.3",6.29318,6544.28,1.01%,20889.58,3.21%,-4745.06,-0.73%,-343078.8,1.01%
515,Entry long,LONG,2024-12-16 02:30,"103,346.4",6.29318,6544.28,1.01%,20889.58,3.21%,-4745.06,-0.73%,-343078.8,1.01%
516,Exit short,LONG,2024-12-16 22:00,"105,453.9",6.293174,-6718.59,-1.02%,7059.05,1.07%,-10064.67,-1.53%,-349797.4,-1.02%
516,Entry short,SHORT,2024-12-16 17:30,"104,386.3",6.293174,-6718.59,-1.02%,7059.05,1.07%,-10064.67,-1.53%,-349797.4,-1.02%
517,Exit long,Close entry(s) order LONG,2024-12-18 10:30,"104,860.1",6.165751,-3661.22,-0.56%,17960.22,2.76%,-4676.72,-0.72%,-353458.62,-0.56%
517,Entry long,LONG,2024-12-16 22:00,"105,453.9",6.165751,-3661.22,-0.56%,17960.22,2.76%,-4676.72,-0.72%,-353458.62,-0.56%
518,Exit long,SHORT,2024-12-18 23:30,"103,732.9",6.187052,-4740.52,-0.73%,5226.2,0.81%,-7053.86,-1.09%,-358199.16,-0.73%
518,Entry long,LONG,2024-12-18 18:00,"104,499.1",6.187052,-4740.52,-0.73%,5226.2,0.81%,-7053.86,-1.09%,-358199.16,-0.73%
519,Exit short,LONG,2024-12-19 00:30,"104,287.5",6.187052,-3431.34,-0.53%,358.23,0.06%,-4048.81,-0.63%,-361630.5,-0.53%
519,Entry short,SHORT,2024-12-18 23:30,"103,732.9",6.187052,-3431.34,-0.53%,358.23,0.06%,-4048.81,-0.63%,-361630.5,-0.53%
520,Exit long,SHORT,2024-12-19 04:00,"100,839.3",6.121234,-21107.24,-3.31%,4112.86,0.64%,-24399.24,-3.82%,-382737.72,-3.31%
520,Entry long,LONG,2024-12-19 00:30,"104,287.5",6.121234,-21107.24,-3.31%,4112.86,0.64%,-24399.24,-3.82%,-382737.72,-3.31%
521,Exit short,LONG,2024-12-19 15:00,"101,615.1",6.121247,-4748.86,-0.77%,12825.85,2.08%,-5430.77,-0.88%,-387486.6,-0.77%
521,Entry short,SHORT,2024-12-19 04:00,"100,839.3",6.121247,-4748.86,-0.77%,12825.85,2.08%,-5430.77,-0.88%,-387486.6,-0.77%
522,Exit long,Close entry(s) order LONG,2024-12-19 23:00,"100,631.1",6.027767,-5931.32,-0.97%,6881.3,1.12%,-13020.58,-2.13%,-393417.9,-0.97%
522,Entry long,LONG,2024-12-19 15:00,"101,615.1",6.027767,-5931.32,-0.97%,6881.3,1.12%,-13020.58,-2.13%,-393417.9,-0.97%
523,Exit short,LONG,2024-12-20 15:00,"97,826.1",6.271831,-6966.75,-1.15%,2290.47,0.38%,-9581.48,-1.58%,-400384.66,-1.15%
523,Entry short,SHORT,2024-12-20 13:00,"96,715.3",6.271831,-6966.75,-1.15%,2290.47,0.38%,-9581.48,-1.58%,-400384.66,-1.15%
524,Exit long,SHORT,2024-12-20 16:00,"95,468.3",6.1294,-14451.9,-2.41%,253.76,0.04%,-15613.42,-2.60%,-414836.56,-2.41%
524,Entry long,LONG,2024-12-20 15:00,"97,826.1",6.1294,-14451.9,-2.41%,253.76,0.04%,-15613.42,-2.60%,-414836.56,-2.41%
525,Exit short,LONG,2024-12-20 23:00,"96,961.4",6.1294,-9151.81,-1.56%,19587.72,3.35%,-12790.22,-2.19%,-423988.38,-1.56%
525,Entry short,SHORT,2024-12-20 16:00,"95,468.3",6.1294,-9151.81,-1.56%,19587.72,3.35%,-12790.22,-2.19%,-423988.38,-1.56%
526,Exit long,Close entry(s) order LONG,2024-12-21 04:30,"96,123.4",5.94064,-4978.26,-0.86%,4512.51,0.78%,-9312.55,-1.62%,-428966.62,-0.86%
526,Entry long,LONG,2024-12-20 23:00,"96,961.4",5.94064,-4978.26,-0.86%,4512.51,0.78%,-9312.55,-1.62%,-428966.62,-0.86%
527,Exit short,LONG,2024-12-25 12:30,"98,213.3",5.82721,-1276.74,-0.22%,850.77,0.15%,-1923.56,-0.34%,-430243.38,-0.22%
527,Entry short,SHORT,2024-12-25 09:30,"97,994.2",5.82721,-1276.74,-0.22%,850.77,0.15%,-1923.56,-0.34%,-430243.38,-0.22%
528,Exit long,SHORT,2024-12-25 13:30,"97,949.7",5.801228,-1529.2,-0.27%,1892.36,0.33%,-1896.42,-0.33%,-431772.56,-0.27%
528,Entry long,LONG,2024-12-25 12:30,"98,213.3",5.801228,-1529.2,-0.27%,1892.36,0.33%,-1896.42,-0.33%,-431772.56,-0.27%
529,Exit short,LONG,2024-12-25 17:30,"98,862.3",5.801216,-5294.19,-0.93%,824.93,0.15%,-7968.55,-1.40%,-437066.75,-0.93%
529,Entry short,SHORT,2024-12-25 13:30,"97,949.7",5.801216,-5294.19,-0.93%,824.93,0.15%,-7968.55,-1.40%,-437066.75,-0.93%
530,Exit long,Close entry(s) order LONG,2024-12-26 10:00,"98,692.0",5.694125,-969.71,-0.17%,6193.5,1.10%,-7358.52,-1.31%,-438036.47,-0.17%
530,Entry long,LONG,2024-12-25 17:30,"98,862.3",5.694125,-969.71,-0.17%,6193.5,1.10%,-7358.52,-1.31%,-438036.47,-0.17%
531,Exit long,Close entry(s) order LONG,2024-12-28 14:30,"94,510.5",5.947094,99.32,0.02%,1596.79,0.28%,-1537.32,-0.27%,-437937.16,0.02%
531,Entry long,LONG,2024-12-28 09:30,"94,493.8",5.947094,99.32,0.02%,1596.79,0.28%,-1537.32,-0.27%,-437937.16,0.02%
532,Exit short,LONG,2024-12-29 11:30,"95,106.8",5.927757,-1707.19,-0.30%,38.53,0.01%,-2527.6,-0.45%,-439644.34,-0.30%
532,Entry short,SHORT,2024-12-29 09:00,"94,818.8",5.927757,-1707.19,-0.30%,38.53,0.01%,-2527.6,-0.45%,-439644.34,-0.30%
533,Exit long,Close entry(s) order LONG,2024-12-29 19:00,"94,986.2",5.891856,-710.56,-0.13%,1058.18,0.19%,-1041.68,-0.19%,-440354.9,-0.13%
533,Entry long,LONG,2024-12-29 11:30,"95,106.8",5.891856,-710.56,-0.13%,1058.18,0.19%,-1041.68,-0.19%,-440354.9,-0.13%
534,Exit long,Close entry(s) order LONG,2024-12-30 12:00,"93,234.5",5.961941,-3787.02,-0.68%,1080.9,0.19%,-3825.18,-0.68%,-444141.94,-0.68%
534,Entry long,LONG,2024-12-30 10:00,"93,869.7",5.961941,-3787.02,-0.68%,1080.9,0.19%,-3825.18,-0.68%,-444141.94,-0.68%
535,Exit long,Close entry(s) order LONG,2024-12-31 06:30,"92,656.8",5.892415,-9885.11,-1.78%,4108.19,0.74%,-14639.12,-2.63%,-454027.06,-1.78%
535,Entry long,LONG,2024-12-31 01:30,"94,334.4",5.892415,-9885.11,-1.78%,4108.19,0.74%,-14639.12,-2.63%,-454027.06,-1.78%
536,Exit short,Close entry(s) order SHORT,2025-01-01 20:00,"93,788.4",5.776953,4161.72,0.76%,9891.88,1.81%,-210.86,-0.04%,-449865.34,0.76%
536,Entry short,SHORT,2025-01-01 00:30,"94,508.8",5.776953,4161.72,0.76%,9891.88,1.81%,-210.86,-0.04%,-449865.34,0.76%
537,Exit long,SHORT,2025-01-03 05:30,"96,867.0",5.777347,9499.11,1.73%,15018.79,2.73%,-1864.93,-0.34%,-440366.22,1.73%
537,Entry long,LONG,2025-01-02 10:00,"95,222.8",5.777347,9499.11,1.73%,15018.79,2.73%,-1864.93,-0.34%,-440366.22,1.73%
538,Exit short,LONG,2025-01-03 09:30,"97,222.7",5.777341,-2055,-0.37%,1415.45,0.25%,-2650.07,-0.47%,-442421.22,-0.37%
538,Entry short,SHORT,2025-01-03 05:30,"96,867.0",5.777341,-2055,-0.37%,1415.45,0.25%,-2650.07,-0.47%,-442421.22,-0.37%
539,Exit long,Close entry(s) order LONG,2025-01-03 12:00,"96,779.3",5.735079,-2542.93,-0.46%,54.48,0.01%,-2872.13,-0.52%,-444964.16,-0.46%
539,Entry long,LONG,2025-01-03 09:30,"97,222.7",5.735079,-2542.93,-0.46%,54.48,0.01%,-2872.13,-0.52%,-444964.16,-0.46%
540,Exit short,LONG,2025-01-04 13:00,"98,087.3",5.668721,-993.16,-0.18%,850.31,0.15%,-2043.57,-0.37%,-445957.3,-0.18%
540,Entry short,SHORT,2025-01-04 08:00,"97,912.1",5.668721,-993.16,-0.18%,850.31,0.15%,-2043.57,-0.37%,-445957.3,-0.18%
541,Exit long,Close entry(s) order LONG,2025-01-04 13:30,"98,042.4",5.648465,-253.62,-0.05%,205.04,0.04%,-462.61,-0.08%,-446210.94,-0.05%
541,Entry long,LONG,2025-01-04 13:00,"98,087.3",5.648465,-253.62,-0.05%,205.04,0.04%,-462.61,-0.08%,-446210.94,-0.05%
542,Exit long,SHORT,2025-01-04 16:30,"97,835.7",5.645729,-1435.14,-0.26%,1186.17,0.21%,-2527.03,-0.46%,-447646.06,-0.26%
542,Entry long,LONG,2025-01-04 14:00,"98,089.9",5.645729,-1435.14,-0.26%,1186.17,0.21%,-2527.03,-0.46%,-447646.06,-0.26%
543,Exit short,Close entry(s) order SHORT,2025-01-04 21:30,"97,945.3",5.645729,-618.77,-0.11%,2244.18,0.41%,-1108.82,-0.20%,-448264.84,-0.11%
543,Entry short,SHORT,2025-01-04 16:30,"97,835.7",5.645729,-618.77,-0.11%,2244.18,0.41%,-1108.82,-0.20%,-448264.84,-0.11%
544,Exit long,SHORT,2025-01-06 16:30,"99,068.6",5.569223,0,0.00%,4556.18,0.83%,-773.01,-0.14%,-448264.84,0.00%
544,Entry long,LONG,2025-01-06 10:30,"99,068.6",5.569223,0,0.00%,4556.18,0.83%,-773.01,-0.14%,-448264.84,0.00%
545,Exit short,LONG,2025-01-06 20:30,"99,268.0",5.569223,-1110.5,-0.20%,2260.55,0.41%,-3405.02,-0.62%,-449375.34,-0.20%
545,Entry short,SHORT,2025-01-06 16:30,"99,068.6",5.569223,-1110.5,-0.20%,2260.55,0.41%,-3405.02,-0.62%,-449375.34,-0.20%
546,Exit long,SHORT,2025-01-07 10:00,"101,627.7",5.546838,13088.87,2.38%,19381.21,3.52%,-3317.01,-0.60%,-436286.47,2.38%
546,Entry long,LONG,2025-01-06 20:30,"99,268.0",5.546838,13088.87,2.38%,19381.21,3.52%,-3317.01,-0.60%,-436286.47,2.38%
547,Exit short,Close entry(s) order SHORT,2025-01-07 14:00,"101,771.1",5.546849,-795.42,-0.14%,933.53,0.17%,-1427.2,-0.25%,-437081.9,-0.14%
547,Entry short,SHORT,2025-01-07 10:00,"101,627.7",5.546849,-795.42,-0.14%,933.53,0.17%,-1427.2,-0.25%,-437081.9,-0.14%
548,Exit short,LONG,2025-01-09 06:00,"95,247.8",5.749031,15336.12,2.72%,31133.3,5.53%,-2256.49,-0.40%,-421745.78,2.72%
548,Entry short,SHORT,2025-01-07 23:00,"97,915.4",5.749031,15336.12,2.72%,31133.3,5.53%,-2256.49,-0.40%,-421745.78,2.72%
549,Exit long,SHORT,2025-01-09 11:00,"93,985.0",6.07105,-7666.52,-1.33%,673.28,0.12%,-11185.91,-1.93%,-429412.3,-1.33%
549,Entry long,LONG,2025-01-09 06:00,"95,247.8",6.07105,-7666.52,-1.33%,673.28,0.12%,-11185.91,-1.93%,-429412.3,-1.33%
550,Exit short,LONG,2025-01-09 13:00,"94,429.0",6.07105,-2695.55,-0.47%,1365.99,0.24%,-3308.72,-0.58%,-432107.84,-0.47%
550,Entry short,SHORT,2025-01-09 11:00,"93,985.0",6.07105,-2695.55,-0.47%,1365.99,0.24%,-3308.72,-0.58%,-432107.84,-0.47%
551,Exit long,SHORT,2025-01-09 14:30,"93,701.3",6.013972,-4376.37,-0.77%,920.14,0.16%,-4376.37,-0.77%,-436484.22,-0.77%
551,Entry long,LONG,2025-01-09 13:00,"94,429.0",6.013972,-4376.37,-0.77%,920.14,0.16%,-4376.37,-0.77%,-436484.22,-0.77%
552,Exit short,LONG,2025-01-09 23:30,"93,987.5",6.013959,-1721.2,-0.31%,11753.08,2.09%,-5674.17,-1.01%,-438205.4,-0.31%
552,Entry short,SHORT,2025-01-09 14:30,"93,701.3",6.013959,-1721.2,-0.31%,11753.08,2.09%,-5674.17,-1.01%,-438205.4,-0.31%
553,Exit long,SHORT,2025-01-10 03:00,"91,858.2",5.977128,-12727.1,-2.27%,2136.82,0.38%,-12758.18,-2.27%,-450932.5,-2.27%
553,Entry long,LONG,2025-01-09 23:30,"93,987.5",5.977128,-12727.1,-2.27%,2136.82,0.38%,-12758.18,-2.27%,-450932.5,-2.27%
554,Exit short,LONG,2025-01-10 08:00,"92,725.9",5.977337,-5186.53,-0.94%,4796.22,0.87%,-5719.12,-1.04%,-456119.03,-0.94%
554,Entry short,SHORT,2025-01-10 03:00,"91,858.2",5.977337,-5186.53,-0.94%,4796.22,0.87%,-5719.12,-1.04%,-456119.03,-0.94%
555,Exit long,SHORT,2025-01-10 23:30,"93,393.6",5.865469,3916.37,0.72%,14745.79,2.71%,-3239.5,-0.60%,-452202.66,0.72%
555,Entry long,LONG,2025-01-10 08:00,"92,725.9",5.865469,3916.37,0.72%,14745.79,2.71%,-3239.5,-0.60%,-452202.66,0.72%
556,Exit short,Close entry(s) order SHORT,2025-01-11 00:30,"94,326.0",5.865469,-5468.96,-1.00%,1420.03,0.26%,-5469.55,-1.00%,-457671.62,-1.00%
556,Entry short,SHORT,2025-01-10 23:30,"93,393.6",5.865469,-5468.96,-1.00%,1420.03,0.26%,-5469.55,-1.00%,-457671.62,-1.00%
557,Exit short,LONG,2025-01-13 08:00,"95,274.7",5.731337,-3723.65,-0.69%,5144.45,0.95%,-7505.19,-1.38%,-461395.28,-0.69%
557,Entry short,SHORT,2025-01-13 03:00,"94,625.0",5.731337,-3723.65,-0.69%,5144.45,0.95%,-7505.19,-1.38%,-461395.28,-0.69%
558,Exit long,Close entry(s) order LONG,2025-01-13 10:30,"94,246.2",5.653176,-5814.29,-1.08%,503.13,0.09%,-8042.77,-1.49%,-467209.56,-1.08%
558,Entry long,LONG,2025-01-13 08:00,"95,274.7",5.653176,-5814.29,-1.08%,503.13,0.09%,-8042.77,-1.49%,-467209.56,-1.08%
559,Exit long,SHORT,2025-01-14 20:30,"95,880.0",5.69574,13317.21,2.50%,21712.16,4.08%,-1081.05,-0.20%,-453892.38,2.50%
559,Entry long,LONG,2025-01-14 04:00,"93,541.9",5.69574,13317.21,2.50%,21712.16,4.08%,-1081.05,-0.20%,-453892.38,2.50%
560,Exit short,LONG,2025-01-15 02:30,"96,825.9",5.69574,-5387.6,-0.99%,3247.14,0.59%,-7702.35,-1.41%,-459279.97,-0.99%
560,Entry short,SHORT,2025-01-14 20:30,"95,880.0",5.69574,-5387.6,-0.99%,3247.14,0.59%,-7702.35,-1.41%,-459279.97,-0.99%
561,Exit long,SHORT,2025-01-15 06:30,"96,480.1",5.584468,-1931.11,-0.36%,1222.44,0.23%,-4053.21,-0.75%,-461211.06,-0.36%
561,Entry long,LONG,2025-01-15 02:30,"96,825.9",5.584468,-1931.11,-0.36%,1222.44,0.23%,-4053.21,-0.75%,-461211.06,-0.36%
562,Exit short,LONG,2025-01-15 07:30,"97,171.5",5.584456,-3861.09,-0.72%,166.98,0.03%,-4260.38,-0.79%,-465072.16,-0.72%
562,Entry short,SHORT,2025-01-15 06:30,"96,480.1",5.584456,-3861.09,-0.72%,166.98,0.03%,-4260.38,-0.79%,-465072.16,-0.72%
563,Exit long,SHORT,2025-01-15 12:30,"96,934.2",5.504998,-1306.34,-0.24%,2843.33,0.53%,-2655.06,-0.50%,-466378.5,-0.24%
563,Entry long,LONG,2025-01-15 07:30,"97,171.5",5.504998,-1306.34,-0.24%,2843.33,0.53%,-2655.06,-0.50%,-466378.5,-0.24%
564,Exit short,LONG,2025-01-15 21:00,"98,916.1",5.504986,-10910.33,-2.04%,2500.36,0.47%,-11372.2,-2.13%,-477288.84,-2.04%
564,Entry short,SHORT,2025-01-15 12:30,"96,934.2",5.504986,-10910.33,-2.04%,2500.36,0.47%,-11372.2,-2.13%,-477288.84,-2.04%
565,Exit long,SHORT,2025-01-16 10:00,"99,594.9",5.284389,3587.04,0.69%,10219.48,1.96%,-1934.09,-0.37%,-473701.78,0.69%
565,Entry long,LONG,2025-01-15 21:00,"98,916.1",5.284389,3587.04,0.69%,10219.48,1.96%,-1934.09,-0.37%,-473701.78,0.69%
566,Exit short,LONG,2025-01-16 14:30,"99,679.9",5.284389,-449.17,-0.09%,2579.31,0.49%,-1449.51,-0.28%,-474150.97,-0.09%
566,Entry short,SHORT,2025-01-16 10:00,"99,594.9",5.284389,-449.17,-0.09%,2579.31,0.49%,-1449.51,-0.28%,-474150.97,-0.09%
567,Exit long,SHORT,2025-01-16 16:30,"98,895.4",5.275366,-4138.52,-0.79%,569.21,0.11%,-5919.49,-1.13%,-478289.5,-0.79%
567,Entry long,LONG,2025-01-16 14:30,"99,679.9",5.275366,-4138.52,-0.79%,569.21,0.11%,-5919.49,-1.13%,-478289.5,-0.79%
